 date, retweets, favorites, text, location, language
4/20/2015 9:55,0,0,"CHICAGO apertura diurno #Soja May15 +2,76 (358,58) #Maíz May15 -1,38 (148,13) #Trigo May15 +0,55 (182,23) $soyb $corn $wheat Reuters",,en
4/20/2015 9:29,0,0,$CORN about to breakout chart https://www.tradingview.com/x/eJmhyqIP/  via http://www.tradingview.com ,,en
4/20/2015 8:58,0,0,"CHICAGO cierre nocturno #Soja May15 +1,65 (357,57) #Maíz May15 -0,69 (148,82) #Trigo May15 +0,55 (182,23) $soyb $corn $wheat Reuters",,en
4/20/2015 8:02,0,0,RT Immediate gains to prove limited in the #Corn #ETF $CORN. Further consolidation seen before prices break higher. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …,,en
4/20/2015 6:32,1,0,What Is Tightness In Soybeans Telling Us? http://seekingalpha.com/article/3080596-what-is-tightness-in-soybeans-telling-us?source=feed_f … $DBA $CORN $JJG $SOYB $GRU,,en
4/20/2015 5:39,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/20/2015 5:23,0,0,Daily Marex Spectron Ethanol Report is up: http://tinyurl.com/k55hldt  #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/20/2015 5:21,0,0,Members Saw Our Penny Stock Picks Gain 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/19/2015 16:18,0,0,Immediate gains to prove limited in the #Corn #ETF $CORN. Further consolidation seen before prices break higher. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …,,en
4/18/2015 9:17,0,0,Mike Seery: What is the Difference Between Old Crop & New Crop in the Agricultural Commodities? > http://tinyurl.com/ofmvuz2  $CORN $DBA,,en
4/17/2015 15:28,0,0,Trend line support. $CORN http://dlvr.it/9RMppT  ~ via http://RobotsFX.org ,,en
4/17/2015 15:27,0,0,Trend line support. $CORN http://www.tradingview.com/chart/CORN/ucbNE5z9-Trend-line-support/ …,,en
4/17/2015 14:49,0,0,"CHICAGO cierre diurno #Soja May15 +1,01 (355,92) #Maíz May15 +1,38 (149,51) #Trigo May15 +0,00 (181,68) $soyb $corn $wheat Reuters",,en
4/17/2015 13:40,1,0,"CHICAGO media sesión #Soja May15 +1,84 (356,75) #Maíz May15 +1,38 (149,51) #Trigo May15 +0,28 (181,95) $soyb $corn $wheat Reuters",,es
4/17/2015 10:05,1,0,"CHICAGO apertura diurno #Soja May15 -0,37 (354,54) #Maíz May15 +0,00 (148,13) #Trigo May15 +0,37 (182,05) $soyb $corn $wheat Reuters",,en
4/17/2015 9:14,2,0,"CHICAGO cierre nocturno #Soja May15 +0,37 (355,28) #Maíz May15 -0,30 (147,83) #Trigo May15 +0,37 (182,05) $soyb $corn $wheat Reuters",,en
4/17/2015 5:19,0,0,Daily Marex Spectron Ethanol Report is up: http://tinyurl.com/l94hwbg  #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/17/2015 2:47,0,0,"CHICAGO cierre diurno #Soja May15 +0,37 (354,91) #Maíz May15 +0,10 (148,13) #Trigo May15 +1,38 (181,68) $soyb $corn $wheat Reuters via#AGD",,en
4/17/2015 0:00,0,0,Members Saw Our Penny Stock Picks Gain 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/16/2015 22:59,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/16/2015 22:41,0,0,Our Penny Stock Alert On $OSLH Is Up 97% In 3 Days! Big News: http://tr.im/T6VbN  $USO $EWP $CORN,,en
4/16/2015 18:03,0,1,@CMEGroup offices. Free $CORN #MarketData #failpic.twitter.com/Dc4rYuaFR7,,en
4/16/2015 14:36,1,0,"CHICAGO cierre diurno #Soja May15 +0,37 (354,91) #Maíz May15 +0,10 (148,13) #Trigo May15 +1,38 (181,68) $soyb $corn $wheat Reuters",,en
4/16/2015 12:44,1,0,"CHICAGO media sesión #Soja May15 -2,30 (352,24) #Maíz May15 -0,79 (147,24) #Trigo May15 +0,18 (180,49) $soyb $corn $wheat Reuters",,es
4/16/2015 11:06,0,0,Gains Over 2500% In one Trade.. Subscribe Here! http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/16/2015 10:00,1,0,"CHICAGO apertura diurno #Soja May15 +0,09 (354,63) #Maíz May15 -0,20 (147,83) #Trigo May15 +1,10 (181,40) $soyb $corn $wheat Reuters",,en
4/16/2015 9:04,1,0,"CHICAGO cierre nocturno #Soja May15 +0,00 (354,54) #Maíz May15 +0,00 (148,03) #Trigo May15 +1,19 (144,76) $soyb $corn $wheat Reuters",,en
4/16/2015 5:17,0,0,Daily Marex Spectron Ethanol Report is up: http://tinyurl.com/m5aym6c  #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/16/2015 2:56,0,0,Our Penny Stock Alert On $OSLH Gained As Much As 140% In The Past 2 Days! Big News: http://tinyurl.com/lyx4anj  $USO $EWP $CORN,,en
4/16/2015 1:35,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 21:30,0,0,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed $WEAT, $CORN, $... http://bit.ly/1FUZ6Mm ",,en
4/15/2015 20:54,0,0,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed $WEAT, $CORN, $... http://bit.ly/1CMfJ6w ",,en
4/15/2015 19:02,0,0,Members Saw Our Penny Stock Picks Gain 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 14:33,1,0,"CHICAGO cierre diurno #Soja May15 +1,75 (354,54) #Maíz May15 +0,79 (147,83) #Trigo May15 -2,39 (180,21) $soyb $corn $wheat Reuters",,en
4/15/2015 13:40,1,0,"CHICAGO media sesión #Soja May15 +2,66 (355,46) #Maíz May15 +0,39 (147,34) #Trigo May15 -0,83 (181,68) $soyb $corn $wheat Reuters",,es
4/15/2015 12:24,0,0,Members Saw Our Penny Stock Picks Gain 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 11:40,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 11:12,0,0,Our Penny Stock Alert On $OSLH Yesterday Closed Up 64%! Get Our Next Pick Early: http://tinyurl.com/ndcfado  $USO $EWP $CORN,,en
4/15/2015 10:18,1,0,"CHICAGO apertura diurno #Soja May15 +2,76 (355,55) #Maíz May15 -0,10 (146,95) #Trigo May15 +0,73 (183,33) $soyb $corn $wheat Reuters",,en
4/15/2015 8:59,0,0,"CHICAGO cierre nocturno #Soja May15 +0,73 (353,53) #Maíz May15 -0,79 (146,26) #Trigo May15 -0,83 (183,31) $soyb $corn $wheat Reuters",,en
4/15/2015 6:38,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 5:54,0,1,Long $corn @ 368. $ZC_Fpic.twitter.com/he32nTPA3Z,,en
4/15/2015 4:05,0,0,Our Penny Stock Alert On $OSLH Yesterday Closed Up 64%! Get Our Next Pick Early: http://tinyurl.com/ndcfado  $USO $EWP $CORN,,en
4/15/2015 2:32,0,0,Members Saw Our Penny Stock Picks Gain 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/15/2015 2:10,0,0,Premium Alerts Ranked #1 For Gains 2834% Last Week http://PennyStockSecret.com  .. $USO $EWP $CORN https://pennystocksecretz.wordpress.com/2014/11/27/this-guy-is-making-millions-watch-this-video-proof-here-at-pennystocksecret-com/ …,,en
4/14/2015 23:48,0,0,Members Saw Our Picks Gain Over 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/14/2015 21:42,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600% In 4 Months! Subscribe Here: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/14/2015 21:15,0,0,Our Penny Stock Alert On $OSLH Today Closed Up 64%! Get Our Next Pick Early: http://tinyurl.com/ndcfado  $USO $EWP $CORN,,en
4/14/2015 14:32,2,1,"CHICAGO cierre diurno #Soja May15 +4,13 (352,70) #Maíz May15 +0,98 (146,85) #Trigo May15 -1,84 (182,69) $soyb $corn $wheat Reuters",,en
4/14/2015 13:53,0,0,Members Saw Our Picks Gain Over 1600% In 4 Months! Subscribe Here For New Picks: http://tr.im/ZsLD6  $USO $EWP $CORN,,en
4/14/2015 13:31,0,0,Our Penny Stock Alerts Have Been Seeing Record Gains! Big News: http://bit.ly/1crauTH  $USO $EWP $CORN,,en
4/14/2015 13:11,0,0,"CHICAGO media sesión #Soja May15 +3,95 (352,52) #Maíz May15 +0,98 (146,85) #Trigo May15 -1,19 (183,33) $soyb $corn $wheat Reuters",,es
4/14/2015 11:27,3,4,#CompartiendoTrades #Largo a favor de #TDOM en el $Corn #Pacienciapic.twitter.com/NjKc35Bb0m,,es
4/14/2015 10:13,0,0,After MASSIVE Gains We Have A New Penny Stock Pick Today! Check It Out: http://tinyurl.com/qgrl983  $USO $EWP $CORN,,en
4/14/2015 9:50,1,0,"CHICAGO apertura diurno #Soja May15 +1,93 (350,50) #Maíz May15 +0,20 (146,06) #Trigo May15 -0,83 (183,70) $soyb $corn $wheat Reuters",,en
4/14/2015 9:01,1,0,"CHICAGO cierre nocturno #Soja May15 +2,57 (351,14) #Maíz May15 +0,39 (146,26) #Trigo May15 -0,83 (183,70) $soyb $corn $wheat Reuters",,en
4/14/2015 4:40,0,0,Our Penny Stock Alerts Have Been Seeing Record Gains! Big News: http://bit.ly/1crauTH  $USO $EWP $CORN,,en
4/13/2015 17:30,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/13/2015 17:30,0,0,$OSLH Gained A MASSIVE 680% In 6 Trading Days! Special Penny Stock Alert: http://tr.im/VmdvP  $USO $EWP $CORN,,en
4/13/2015 16:43,0,0,"Yesterday We Made $54,000 In Just One Trade More Info Here http://PennyStockSecret.com  .. $USO $EWP $CORN https://pennystocksecretz.wordpress.com/2014/11/27/this-guy-is-making-millions-watch-this-video-proof-here-at-pennystocksecret-com/ …",,en
4/13/2015 15:36,3,0,"CHICAGO cierre diurno #Soja May15 -1,01 (348,57) #Maíz May15 -2,56 (145,87) #Trigo May15 -8,91 (184,53) $soyb $corn $wheat Reuters",,en
4/13/2015 14:33,1,0,"CHICAGO media sesión #Soja May15 -1,01 (348,57) #Maíz May15 -2,66 (145,77) #Trigo May15 -8,91 (184,53) $soyb $corn $wheat Reuters",,es
4/13/2015 12:34,2,0,"CHICAGO media sesión #Soja May15 -0,09 (349,49) #Maíz May15 -1,28 (147,15) #Trigo May15 -7,53 (185,90) $soyb $corn $wheat Reuters",,es
4/13/2015 11:41,0,0,Semis maïs sur couvert gelé $CORN New algo code C# #hft 100% accuracy in real. It´s real ife idiot!pic.twitter.com/P7KpYS9s8l,,fr
4/13/2015 11:02,2,0,"CHICAGO apertura diurno #Soja May15 +0,73 (350,32) #Maíz May15 -1,18 (147,24) #Trigo May15 -6,80 (186,64) $soyb $corn $wheat Reuters",,en
4/13/2015 9:25,0,1,"CHICAGO cierre nocturno #Soja May15 +0,46 (350,04) #Maíz May15 -0,79 (147,64) #Trigo May15 -5,42 (188,02) $soyb $corn $wheat Reuters",,en
4/13/2015 9:06,2,0,"CHICAGO cierre nocturno #Soja May15 +0,46 (350,04) #Maíz May15 -0,79 (147,64) #Trigo May15 -5,42 (188,02) $soyb $corn $wheat Reuters",,en
4/13/2015 8:45,0,0,"RT $Corn #ETF settling lower, but downside tests expected to be limited. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …",,en
4/12/2015 15:44,0,0,"$Corn #ETF settling lower, but downside tests expected to be limited. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …",,en
4/12/2015 11:57,0,0,"$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/12/2015 2:56,1,2,Growth Of Global Food Production Hits New Post-Crisis High http://seekingalpha.com/article/3063836-growth-of-global-food-production-hits-new-post-crisis-high?source=feed_f … $CORN $JO $XME $JJG $WEAT $SOYB $SGG $COW $NIB $CAFE,,en
4/11/2015 22:49,0,0,This �Millionaire Maker� For Traders Shares His Secrets! Click here http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/11/2015 20:52,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/11/2015 18:00,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/11/2015 16:52,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/11/2015 15:36,0,0,$OSLH Gained A MASSIVE 680% In 6 Trading Days! Special Penny Stock Alert: http://tr.im/VmdvP  $USO $EWP $CORN,,en
4/11/2015 12:21,0,0,"This Service Made 20,000% Gains In the Last Month! Subscribe Here http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/11/2015 12:20,0,0,Our Penny Stock Newsletter Picks Gained Over 1400% In the Past 4 months! Subscribe Here: http://bit.ly/1IIMQfh  $USO $EWP $CORN,,en
4/11/2015 11:43,0,0,$OSLH Gained A MASSIVE 680% In 6 Trading Days! Special Penny Stock Alert: http://tr.im/VmdvP  $USO $EWP $CORN,,en
4/11/2015 10:01,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/11/2015 4:19,0,0,"The Most Accurate Stock Alert Service Made $240,000 Yesterday http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/11/2015 2:10,0,0,"The Most Accurate Stock Alert Service Made $240,000 Yesterday http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/10/2015 21:46,0,0,Our Penny Stock Newsletter Picks Gained Over 1400% In the Past 4 months! Subscribe Here: http://bit.ly/1IIMQfh  $USO $EWP $CORN,,en
4/10/2015 19:34,0,0,$OSLH Gained A MASSIVE 680% In 6 Trading Days! Special Alert: http://tr.im/VmdvP  $USO $EWP $CORN,,en
4/10/2015 17:46,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/10/2015 9:54,0,0,"CHICAGO apertura diurno #Soja May15 +1,38 (351,69) #Maíz May15 +0,30 (149,11) #Trigo May15 +1,65 (192,24) $soyb $corn $wheat Reuters",,en
4/10/2015 9:24,0,0,"Yesterday We Made $89,000 In Just One Trade More Info Here http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/10/2015 9:00,1,0,"CHICAGO cierre nocturno #Soja May15 +0,18 (350,50) #Maíz May15 +0,10 (148,92) #Trigo May15 +0,00 (190,59) $soyb $corn $wheat Reuters",,en
4/10/2015 6:25,1,0,Daily Marex Spectron Ethanol Report is up: http://tinyurl.com/qgjmtvv  #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/10/2015 6:25,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/10/2015 6:02,0,0,$LIBE Was One Of The Top Penny Stocks With 757% Gains In Less Than 2 Weeks! Big News: http://bit.ly/1DIDXEP  $USO $EWP $CORN,,en
4/9/2015 18:16,0,0,@Tony_BATtista $CORN is boring and stagnant but lacks any IV%. Is there any kind of option play here?,,en
4/9/2015 14:49,0,1,A check in on Futures vs ETFs. http://bit.ly/1Frnm30  $USO $UNG $CANE $CORN $SOYB $WEAT,,en
4/9/2015 14:38,1,0,"CHICAGO cierre diurno #Soja May15 -6,61 (350,32) #Maíz May15 -0,49 (148,82) #Trigo May15 -2,76 (190,59) $soyb $corn $wheat Reuters",,en
4/9/2015 13:48,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/9/2015 13:34,0,0,Sluggish U.S. Corn Demand Increases Ending Stocks http://seekingalpha.com/article/3060056-sluggish-u-s-corn-demand-increases-ending-stocks?source=feed_f … $CORN $SOYB $WEET,,en
4/9/2015 13:29,1,0,"CHICAGO media sesión #Soja May15 -5,51 (351,42) #Maíz May15 -0,49 (148,82) #Trigo May15 -1,93 (191,42) $soyb $corn $wheat Reuters",,es
4/9/2015 13:00,0,0,This �Millionaire Maker� For Traders Shares His Secrets! Click here http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/9/2015 10:10,0,0,U.S. forecaster ups El Nino chance to 70%  for N. Hemisphere summer http://reut.rs/1GOJb0z  $DBA $CORN $SOYB $WEAT,,en
4/9/2015 9:59,1,0,"CHICAGO apertura diurno #Soja May15 -2,94 (353,99) #Maíz May15 -0,39 (148,92) #Trigo May15 -2,11 (191,23) $soyb $corn $wheat Reuters",,en
4/9/2015 9:03,1,0,"CHICAGO cierre nocturno #Soja May15 -2,02 (354,91) #Maíz May15 -0,59 (148,72) #Trigo May15 -1,47 (191,87) $soyb $corn $wheat Reuters",,en
4/9/2015 4:57,0,1,Daily Marex Spectron Ethanol Report is up: http://tinyurl.com/pw8fulb  #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/9/2015 1:28,0,0,$OSLH Gained A MASSIVE 680% In The Past 6 Trading Days! Special Alert: http://tr.im/VmdvP  $USO $EWP $CORN,,en
4/9/2015 0:59,0,0,$LIBE Was One Of The Top Penny Stocks With 757% Gains In Less Than 2 Weeks! Big News: http://bit.ly/1DIDXEP  $USO $EWP $CORN,,en
4/8/2015 21:25,1,0,$LIBE Was One Of The Top Penny Stocks With 757% Gains In Less Than 2 Weeks! Big News: http://bit.ly/1DIDXEP  $USO $EWP $CORN,,en
4/8/2015 16:23,0,0,My Friend Made $4 Million Trading Like this! http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/8/2015 14:28,2,0,"CHICAGO cierre diurno #Soja May15 +0,46 (357,20) #Maíz May15 -1,48 (149,31) #Trigo May15 -0,09 (193,16) $soyb $corn $wheat Reuters",,en
4/8/2015 13:28,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/8/2015 13:02,0,0,$OSLH Has Gained 506% In The Past Week! Huge Update: http://bit.ly/1DiMUmb  $USO $EWP $CORN,,en
4/8/2015 12:26,2,0,"CHICAGO media sesión #Soja May15 +0,09 (356,84) #Maíz May15 -2,07 (148,72) #Trigo May15 -0,18 (193,07) $soyb $corn $wheat Reuters",,es
4/8/2015 11:53,0,1,"So you want me to sell $CORN in the $3.70's on ethanol production fears, in front of summer driving season w cheapest gas in 4yrs? Huh?? $ZC",,en
4/8/2015 9:49,2,1,"CHICAGO apertura diurno #Soja May15 +0,37 (357,11) #Maíz May15 -0,79 (150,00) #Trigo May15 -1,29 (191,97) $soyb $corn $wheat Reuters",,en
4/8/2015 9:11,1,0,"CHICAGO cierre nocturno #Soja May15 +0,37 (357,11) #Maíz May15 +0,10 (150,89) #Trigo May15 +0,09 (193,34) $soyb $corn $wheat Reuters",,en
4/8/2015 4:38,0,0,$LIBE Is One Of The Top Penny Stocks With 757% Gains In 1 and a half Weeks! Big News: http://bit.ly/1DIDXEP  $USO $EWP $CORN,,en
4/7/2015 18:29,0,0,Grains in 2015 – A Depressed Sector http://stks.co/j25ZD  : $ZC_F $CORN $DBA $ZW_F $WEAT $ZS_F $SOYB $SPY,,en
4/7/2015 18:18,0,0,Winners and losers in Q1 2015 and looking ahead to Q2 http://stks.co/f25Vm  $USDX $USD $CL_F $SCO $OIL $GC_F $GLD $ZC_F $CORN $DBA $ZW_,,en
4/7/2015 15:10,0,0,$PPCH Gained As Much As 1005% Within 3 Days! Market News: http://tinyurl.com/l8sbdhk  $USO $EWP $CORN,,en
4/7/2015 14:32,4,0,"CHICAGO cierre diurno #Soja May15 -2,48 (357,02) #Maíz May15 -0,69 (150,89) #Trigo May15 -0,28 (193,62) $soyb $corn $wheat Reuters",,en
4/7/2015 12:06,0,0,Gains Over 2500% In one Trade.. Subscribe Here! http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/7/2015 9:49,4,0,"CHICAGO apertura diurno #Soja May15 -2,30 (357,20) #Maíz May15 -1,08 (150,49) #Trigo May15 -3,40 (190,50) $soyb $corn $wheat Reuters",,en
4/7/2015 9:00,1,0,"CHICAGO cierre nocturno #Soja May15 -1,19 (358,31) #Maíz May15 -0,20 (151,38) #Trigo May15 -1,93 (191,97) $soyb $corn $wheat Reuters",,en
4/7/2015 7:01,0,0,Our Penny Stock Pick On $THCZ Ran Up 801% In 6 Weeks! Big News: http://tr.im/ru9q6  $USO $EWP $CORN,,en
4/7/2015 6:07,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/7/2015 3:58,0,0,Latest Marex Spectron US Ethanol report is up: http://www.marexspectron.com/the-markets/environmental/biofuels … #ethanol #biofuel #rins $USO $CL_F $ZC_F $CORN,,en
4/6/2015 23:27,0,0,EXCELLENT TRADING ALERTS - TURNED $1000 INTO 1.4 MILLION HIGHLY RECOMMENDED!! http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/6/2015 17:29,0,0,EXCELLENT TRADING ALERTS - TURNED $1000 INTO 1.4 MILLION HIGHLY RECOMMENDED!! http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/6/2015 14:47,1,0,"CHICAGO cierre diurno #Soja May15 -2,76 (359,50) #Maíz May15 -0,59 (151,57) #Trigo May15 -3,12 (193,90) $soyb $corn $wheat Reuters",,en
4/6/2015 13:09,1,1,"CHICAGO media sesión #Soja May15 -1,75 (360,51) #Maíz May15 -0,79 (151,38) #Trigo May15 -3,31 (193,71) $soyb $corn $wheat Reuters",,es
4/6/2015 11:30,0,0,Commodities: First Quarter Overview And Best Bets For Q2 And Beyond http://seekingalpha.com/article/3051436-commodities-first-quarter-overview-and-best-bets-for-q2-and-beyond?source=feed_t … $SLV $USO $AGQ $OIL $FXE $UUP $DBA $CORN $USLV,,en
4/6/2015 9:48,1,0,"CHICAGO apertura diurno #Soja May15 -1,47 (360,79) #Maíz May15 -0,30 (151,87) #Trigo May15 -1,10 (195,92) $soyb $corn $wheat Reuters",,en
4/6/2015 9:42,0,0,Grains: First Quarter Review And The Outlook For Q2 http://stks.co/c20B7  $ZS_F $SOYB $ZC_F $CORN $DBA $ZW_F $WEAT,,en
4/6/2015 9:03,1,0,"CHICAGO cierre nocturno #Soja May15 +0,00 (362,26) #Maíz May15 +0,59 (152,76) #Trigo May15 +1,56 (198,58) $soyb $corn $wheat Reuters",,en
4/6/2015 7:35,0,0,RT Consolidation to turn higher in the coming weeks for the #Corn #ETF $Corn. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …,,en
4/6/2015 7:05,0,0,"TradingStreet: A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $... http://bit.ly/1F4TPBw  @livetradingnews",,en
4/6/2015 6:52,2,1,Commodities: First Quarter Overview And Best Bets For Q2 And Beyond http://seekingalpha.com/article/3051436-commodities-first-quarter-overview-and-best-bets-for-q2-and-beyond?source=feed_f … $SLV $USO $AGQ $OIL $FXE $UUP $DBA $CORN $USLV,,en
4/6/2015 6:20,2,1,Grains: First Quarter Review And The Outlook For Q2 http://seekingalpha.com/article/3051626-grains-first-quarter-review-and-the-outlook-for-q2?source=feed_f … $ADM $DBA $BG $CORN $JJG $RJA $WEAT $SOYB $DAG $JJA $GRU $AGA,,en
4/6/2015 5:31,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://bit.ly/1F4TPBw ",,en
4/6/2015 5:31,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://bit.ly/1F4TPBw ",,en
4/6/2015 5:31,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://bit.ly/1F4xnsg ",,en
4/6/2015 4:20,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://tinyurl.com/lphmyae ",,en
4/6/2015 4:20,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://tinyurl.com/lphmyae ",,en
4/6/2015 3:49,0,0,"A Bear Market In Corn Looms: A Bear Market In Corn Looms $CORN, $WEAT, $BLA, $SOYB, $CANE The large supply of ... http://bit.ly/1F4xnsg ",,en
4/5/2015 14:48,0,0,Consolidation to turn higher in the coming weeks for the #Corn #ETF $Corn. http://xatsuk.weebly.com/corn-etf-corn-weekly.html …,,en
4/5/2015 10:48,0,0,$CORN $ZW1! $ZC1! http://dlvr.it/9G740W  ~ via http://RobotsFX.org ,,nl
4/5/2015 10:44,0,0,$CORN $ZW1! $ZC1! http://www.tradingview.com/v/cNsyVdbl/ ,,nl
4/4/2015 11:23,0,0,$PPCH Gained As Much As 1005% Within 3 Days! Market News: http://tinyurl.com/l8sbdhk  $USO $EWP $CORN,,en
4/4/2015 9:48,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/4/2015 4:33,0,0,Our Penny Stock Pick On $THCZ Ran Up 801% In 6 Weeks! Big News: http://tr.im/ru9q6  $USO $EWP $CORN,,en
4/3/2015 21:16,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum: http://tinyurl.com/nekt9bc  $USO $EWP $CORN,,en
4/3/2015 20:19,0,0,Our Penny Stock Pick On $THCZ Ran Up 801% In 6 Weeks! Big News: http://tr.im/ru9q6  $USO $EWP $CORN,,en
4/3/2015 19:44,0,0,$PPCH Gained As Much As 1005% Within 3 Days! Market News: http://tinyurl.com/l8sbdhk  $USO $EWP $CORN,,en
4/3/2015 9:23,0,0,"Turn $100 Into Over $10,000 In Just 30 Days Using THIS!!! http://PennyStockSecret.com  .. $USO $EWP $CORN",,en
4/3/2015 1:46,0,0,This Guy Is Making Millions! Watch This Video Proof Here At http://PennyStockSecret.com  .. $USO $EWP $CORN,,en
4/3/2015 1:04,0,0,"Chicago Agriculture Commodities Finish Mixed: Chicago Agriculture Commodities Finish Mixed $CORN, $WEAT, SOYB,... http://bit.ly/1P48j7q ",,en
4/3/2015 1:04,0,0,"Chicago Agriculture Commodities Finish Mixed: Chicago Agriculture Commodities Finish Mixed $CORN, $WEAT, SOYB,... http://bit.ly/1P48j7q ",,en
